Message Type,Sequence Number,Latitude,Longitude,Heading
LCV_BS6_OBD2_PERIODIC,42646,12.88193,79.60118,295.54
LCV_BS6_OBD2_PERIODIC,42647,12.88218,79.60061,292.08
LCV_BS6_OBD2_PERIODIC,42648,12.88245,79.6,291.82
GPS_MESSAGE,5,12.88278,79.59938,301
LCV_BS6_OBD2_PERIODIC,42649,12.88278,79.59938,301.35
LCV_BS6_OBD2_PERIODIC,42650,12.88316,79.59887,312.7
LCV_BS6_OBD2_PERIODIC,42651,12.88358,79.59853,320.67
LCV_BS6_OBD2_PERIODIC,42652,12.88388,79.59819,317.6
LCV_BS6_OBD2_PERIODIC,42653,12.88424,79.59786,325.76
LCV_BS6_OBD2_PERIODIC,42654,12.88464,79.59754,328.29
LCV_BS6_OBD2_PERIODIC,42655,12.88513,79.59725,327.82
LCV_BS6_OBD2_PERIODIC,42656,12.88564,79.59694,328.17
LCV_BS6_OBD2_PERIODIC,42657,12.88614,79.59663,329.73
LCV_BS6_OBD2_PERIODIC,42658,12.88659,79.59633,331.07
GPS_MESSAGE,12,12.88692,79.59615,332
LCV_BS6_OBD2_PERIODIC,42659,12.88692,79.59615,332.58
LCV_BS6_OBD2_PERIODIC,42660,12.88722,79.59597,335.23
LCV_BS6_OBD2_PERIODIC,42661,12.8876,79.59583,345.67
HEARTBEAT_MESSAGE,0,0,0,
LCV_BS6_OBD2_PERIODIC,42662,12.88806,79.59562,339.66
LCV_BS6_OBD2_PERIODIC,42663,12.88871,79.59523,335.82
LCV_BS6_OBD2_PERIODIC,42664,12.88943,79.59475,326.29
LCV_BS6_OBD2_PERIODIC,42665,12.89003,79.59408,307.58
LCV_BS6_OBD2_PERIODIC,42666,12.89048,79.59324,296.64
HEARTBEAT_MESSAGE,0,0,0,
LCV_BS6_OBD2_PERIODIC,42667,12.89091,79.59231,296.63
LCV_BS6_OBD2_PERIODIC,42668,12.89135,79.59138,295
GPS_MESSAGE,5,12.8918,79.59043,298
LCV_BS6_OBD2_PERIODIC,42669,12.8918,79.59043,298.92
LCV_BS6_OBD2_PERIODIC,42670,12.89226,79.58948,296.61
LCV_BS6_OBD2_PERIODIC,42671,12.89274,79.5885,297.44
LCV_BS6_OBD2_PERIODIC,42672,12.89319,79.58751,294.95
LCV_BS6_OBD2_PERIODIC,42673,12.89361,79.58646,292.54
LCV_BS6_OBD2_PERIODIC,42674,12.89403,79.58536,287.82
LCV_BS6_OBD2_PERIODIC,42675,12.89433,79.58419,283
LCV_BS6_OBD2_PERIODIC,42676,12.89458,79.58299,281.04
LCV_BS6_OBD2_PERIODIC,42677,12.89483,79.58181,282.32
LCV_BS6_OBD2_PERIODIC,42678,12.8951,79.58064,286.32
GPS_MESSAGE,14,12.89541,79.57952,285
LCV_BS6_OBD2_PERIODIC,42679,12.89541,79.57952,285.73
LCV_BS6_OBD2_PERIODIC,42680,12.89575,79.57835,284.98
LCV_BS6_OBD2_PERIODIC,42681,12.89607,79.57718,283.98
LCV_BS6_OBD2_PERIODIC,42682,12.89628,79.576,277.69
LCV_BS6_OBD2_PERIODIC,42683,12.89643,79.57485,278.25
LCV_BS6_OBD2_PERIODIC,42684,12.89658,79.57375,278.8
LCV_BS6_OBD2_PERIODIC,42685,12.89674,79.57262,278.29
LCV_BS6_OBD2_PERIODIC,42686,12.8969,79.57146,277.42
LCV_BS6_OBD2_PERIODIC,42687,12.89708,79.57026,278.83
LCV_BS6_OBD2_PERIODIC,42688,12.89724,79.56905,277.58
GPS_MESSAGE,4,12.89739,79.56785,277
LCV_BS6_OBD2_PERIODIC,42689,12.89739,79.56785,277.48
LCV_BS6_OBD2_PERIODIC,42690,12.89758,79.5667,279.94
LCV_BS6_OBD2_PERIODIC,42691,12.89778,79.56562,282.19
LCV_BS6_OBD2_PERIODIC,42692,12.8979,79.56467,273.95
LCV_BS6_OBD2_PERIODIC,42693,12.89792,79.56388,272.85
LCV_BS6_OBD2_PERIODIC,42694,12.8979,79.56311,263.51
LCV_BS6_OBD2_PERIODIC,42695,12.89783,79.56238,270.94
LCV_BS6_OBD2_PERIODIC,42696,12.89787,79.56165,273.19
LCV_BS6_OBD2_PERIODIC,42697,12.89791,79.56091,271.66
LCV_BS6_OBD2_PERIODIC,42698,12.89796,79.56014,273.35
GPS_MESSAGE,11,12.89799,79.55938,272
LCV_BS6_OBD2_PERIODIC,42699,12.89799,79.55938,272.8
LCV_BS6_OBD2_PERIODIC,42700,12.89803,79.55868,274.45
LCV_BS6_OBD2_PERIODIC,42701,12.89805,79.55829,276.17
LCV_BS6_OBD2_PERIODIC,42702,12.89806,79.55805,279.35
LCV_BS6_OBD2_PERIODIC,42703,12.89808,79.55772,275.07
LCV_BS6_OBD2_PERIODIC,42704,12.89809,79.5574,281.22
LCV_BS6_OBD2_PERIODIC,42705,12.89823,79.55698,278.23
LCV_BS6_OBD2_PERIODIC,42706,12.89828,79.55639,274.55
LCV_BS6_OBD2_PERIODIC,42707,12.89833,79.55567,274.22
LCV_BS6_OBD2_PERIODIC,42708,12.89836,79.5548,271.07
GPS_MESSAGE,1,12.89838,79.55386,271
LCV_BS6_OBD2_PERIODIC,42709,12.89838,79.55386,271.52
LCV_BS6_OBD2_PERIODIC,42710,12.89841,79.55292,270.67
LCV_BS6_OBD2_PERIODIC,42711,12.89843,79.55195,271.13
LCV_BS6_OBD2_PERIODIC,42712,12.89844,79.55096,271.89
LCV_BS6_OBD2_PERIODIC,42713,12.89846,79.54996,269.39
LCV_BS6_OBD2_PERIODIC,42714,12.89844,79.54896,267.8
LCV_BS6_OBD2_PERIODIC,42715,12.8984,79.548,268.97
LCV_BS6_OBD2_PERIODIC,42716,12.89839,79.54709,268.33
LCV_BS6_OBD2_PERIODIC,42717,12.89836,79.54627,268.48
LCV_BS6_OBD2_PERIODIC,42718,12.89834,79.54542,272.13
GPS_MESSAGE,8,12.89836,79.54462,268
LCV_BS6_OBD2_PERIODIC,42719,12.89836,79.54462,268.45
LCV_BS6_OBD2_PERIODIC,42720,12.89831,79.54383,267.94
LCV_BS6_OBD2_PERIODIC,42721,12.89827,79.54309,267.73
LCV_BS6_OBD2_PERIODIC,42722,12.89824,79.54231,269.48
LCV_BS6_OBD2_PERIODIC,42723,12.89821,79.54152,269.35
LCV_BS6_OBD2_PERIODIC,42724,12.89818,79.54074,267.72
LCV_BS6_OBD2_PERIODIC,42725,12.89816,79.54003,268.13
LCV_BS6_OBD2_PERIODIC,42726,12.89814,79.53927,267
LCV_BS6_OBD2_PERIODIC,42727,12.89811,79.53849,267.23
LCV_BS6_OBD2_PERIODIC,42728,12.89808,79.53768,268.88
GPS_MESSAGE,14,12.89806,79.53688,267
LCV_BS6_OBD2_PERIODIC,42729,12.89806,79.53688,267.91
LCV_BS6_OBD2_PERIODIC,42730,12.89803,79.53611,267.7
LCV_BS6_OBD2_PERIODIC,42731,12.898,79.53556,263.1
LCV_BS6_OBD2_PERIODIC,42732,12.89791,79.53523,253.97
LCV_BS6_OBD2_PERIODIC,42733,12.89785,79.53489,265.94
LCV_BS6_OBD2_PERIODIC,42734,12.89784,79.53447,267.04
LCV_BS6_OBD2_PERIODIC,42735,12.89783,79.53403,272.88
LCV_BS6_OBD2_PERIODIC,42736,12.89786,79.53368,284.58
LCV_BS6_OBD2_PERIODIC,42737,12.89801,79.53329,285.57
LCV_BS6_OBD2_PERIODIC,42738,12.89812,79.53275,281.72
GPS_MESSAGE,4,12.89826,79.53217,286
LCV_BS6_OBD2_PERIODIC,42739,12.89826,79.53217,286.01
LCV_BS6_OBD2_PERIODIC,42740,12.89842,79.53151,280.79
LCV_BS6_OBD2_PERIODIC,42741,12.89847,79.53079,273.91
LCV_BS6_OBD2_PERIODIC,42742,12.89849,79.53001,266.7
LCV_BS6_OBD2_PERIODIC,42743,12.89846,79.52918,266.04
LCV_BS6_OBD2_PERIODIC,42744,12.89839,79.52838,264.51
LCV_BS6_OBD2_PERIODIC,42745,12.89836,79.52751,270.07
LCV_BS6_OBD2_PERIODIC,42746,12.89834,79.52661,265.41
LCV_BS6_OBD2_PERIODIC,42747,12.89828,79.52563,265.1
LCV_BS6_OBD2_PERIODIC,42748,12.89813,79.52468,258.61
GPS_MESSAGE,11,12.89797,79.52373,265
LCV_BS6_OBD2_PERIODIC,42749,12.89797,79.52373,265.42
LCV_BS6_OBD2_PERIODIC,42750,12.89795,79.52266,270.5
LCV_BS6_OBD2_PERIODIC,42751,12.89789,79.5215,266.66
LCV_BS6_OBD2_PERIODIC,42752,12.89784,79.52035,267.64
LCV_BS6_OBD2_PERIODIC,42753,12.89779,79.51917,267.58
LCV_BS6_OBD2_PERIODIC,42754,12.89777,79.51796,268.57
LCV_BS6_OBD2_PERIODIC,42755,12.89773,79.51675,268.91
LCV_BS6_OBD2_PERIODIC,42756,12.89769,79.51554,268.04
LCV_BS6_OBD2_PERIODIC,42757,12.89763,79.51433,267.25
LCV_BS6_OBD2_PERIODIC,42758,12.89755,79.51314,267.01
GPS_MESSAGE,1,12.89752,79.51193,270
LCV_BS6_OBD2_PERIODIC,42759,12.89752,79.51193,270.86
LCV_BS6_OBD2_PERIODIC,42760,12.89751,79.51076,268.89
LCV_BS6_OBD2_PERIODIC,42761,12.89746,79.50973,265.42
LCV_BS6_OBD2_PERIODIC,42762,12.8974,79.50869,266.11
LCV_BS6_OBD2_PERIODIC,42763,12.89731,79.50793,257.98
LCV_BS6_OBD2_PERIODIC,42764,12.89715,79.50769,260.01
LCV_VEHICLE_TOWED_END,127,12.89715,79.50766,
LCV_BS6_OBD2_PERIODIC,42765,12.89715,79.50767,277.57
LCV_BS6_OBD2_PERIODIC,42766,12.89714,79.50769,277.57
LCV_BS6_OBD2_PERIODIC,42767,12.89715,79.50771,277.57
LCV_BS6_OBD2_PERIODIC,42768,12.89715,79.50772,328.98
GPS_MESSAGE,8,12.89715,79.50773,295
LCV_BS6_OBD2_PERIODIC,42769,12.89715,79.50773,295.6
LCV_BS6_OBD2_PERIODIC,42770,12.89715,79.50773,237.3
LCV_BS6_OBD2_PERIODIC,42771,12.89715,79.50775,88.54
LCV_BS6_OBD2_PERIODIC,42772,12.89715,79.50776,186.16
LCV_BS6_OBD2_PERIODIC,42773,12.89715,79.50776,201.75
LCV_BS6_OBD2_PERIODIC,42774,12.89715,79.50775,178.71
LCV_BS6_OBD2_PERIODIC,42775,12.89715,79.50777,217.36
LCV_BS6_OBD2_PERIODIC,42776,12.89714,79.50776,217.36
LCV_BS6_OBD2_PERIODIC,42777,12.89714,79.50775,217.36
LCV_BS6_OBD2_PERIODIC,42778,12.89715,79.50776,217.36
GPS_MESSAGE,13,12.89717,79.50774,217
LCV_BS6_OBD2_PERIODIC,42779,12.89717,79.50774,217.36
LCV_BS6_OBD2_PERIODIC,42780,12.89715,79.50775,198.58
LCV_BS6_OBD2_PERIODIC,42781,12.89718,79.50769,292.32
LCV_BS6_OBD2_PERIODIC,42782,12.89718,79.50752,252.61
LCV_BS6_OBD2_PERIODIC,42783,12.8971,79.50739,257.61
LCV_BS6_OBD2_PERIODIC,42784,12.89709,79.50721,262.92
LCV_BS6_OBD2_PERIODIC,42785,12.89704,79.50695,258.44
LCV_BS6_OBD2_PERIODIC,42786,12.89699,79.50662,263.07
LCV_BS6_OBD2_PERIODIC,42787,12.89691,79.5062,260.91
LCV_BS6_OBD2_PERIODIC,42788,12.89684,79.50576,263.42
LCV_VEHICLE_TOWED_START,128,12.89682,79.50563,
GPS_MESSAGE,3,12.89677,79.50539,260
LCV_BS6_OBD2_PERIODIC,42789,12.89677,79.50539,260.98
LCV_BS6_OBD2_PERIODIC,42790,12.89672,79.50507,257.07
LCV_BS6_OBD2_PERIODIC,42791,12.89665,79.50474,260.2
LCV_BS6_OBD2_PERIODIC,42792,12.89659,79.50432,259.98
LCV_BS6_OBD2_PERIODIC,42793,12.89652,79.50384,261.11
LCV_BS6_OBD2_PERIODIC,42794,12.89647,79.50349,261.35
LCV_BS6_OBD2_PERIODIC,42795,12.8964,79.50309,261.82
LCV_BS6_OBD2_PERIODIC,42796,12.89632,79.50265,259.04
LCV_BS6_OBD2_PERIODIC,42797,12.89624,79.5022,264.01
LCV_BS6_OBD2_PERIODIC,42798,12.89626,79.50169,271.88
GPS_MESSAGE,9,12.89621,79.5011,263
LCV_BS6_OBD2_PERIODIC,42799,12.89621,79.5011,263.14
LCV_BS6_OBD2_PERIODIC,42800,12.89618,79.50038,267.85
LCV_BS6_OBD2_PERIODIC,42801,12.89616,79.49961,270.57
LCV_BS6_OBD2_PERIODIC,42802,12.89617,79.49886,273.48
LCV_BS6_OBD2_PERIODIC,42803,12.89628,79.49807,282.48
LCV_BS6_OBD2_PERIODIC,42804,12.89651,79.49723,288.52
LCV_BS6_OBD2_PERIODIC,42805,12.89677,79.49637,286.98
LCV_BS6_OBD2_PERIODIC,42806,12.8971,79.49549,290.73
LCV_BS6_OBD2_PERIODIC,42807,12.8975,79.49462,293.77
LCV_BS6_OBD2_PERIODIC,42808,12.89791,79.49368,293.92
GPS_MESSAGE,0,12.89836,79.49267,294
LCV_BS6_OBD2_PERIODIC,42809,12.89836,79.49267,294.2
LCV_BS6_OBD2_PERIODIC,42810,12.8988,79.49161,292.14
LCV_BS6_OBD2_PERIODIC,42811,12.89925,79.49056,293.54
LCV_BS6_OBD2_PERIODIC,42812,12.89974,79.48946,294.3
LCV_BS6_OBD2_PERIODIC,42813,12.90025,79.48836,296.38
LCV_BS6_OBD2_PERIODIC,42814,12.90081,79.48729,298.89
LCV_BS6_OBD2_PERIODIC,42815,12.90138,79.48631,300.8
LCV_BS6_OBD2_PERIODIC,42816,12.90194,79.48536,297.95
LCV_BS6_OBD2_PERIODIC,42817,12.90228,79.4843,279.69
HEARTBEAT_MESSAGE,0,0,0,
LCV_BS6_OBD2_PERIODIC,42818,12.9023,79.48313,269.51
GPS_MESSAGE,6,12.90228,79.48193,269
LCV_BS6_OBD2_PERIODIC,42819,12.90228,79.48193,269.35
LCV_BS6_OBD2_PERIODIC,42820,12.90226,79.48071,268.6
LCV_BS6_OBD2_PERIODIC,42821,12.90218,79.47956,262.88
LCV_BS6_OBD2_PERIODIC,42822,12.90204,79.4784,264.35
LCV_BS6_OBD2_PERIODIC,42823,12.90192,79.47722,265.95
LCV_BS6_OBD2_PERIODIC,42824,12.90181,79.47606,266.04
LCV_BS6_OBD2_PERIODIC,42825,12.90169,79.47489,262.2
LCV_BS6_OBD2_PERIODIC,42826,12.90155,79.47369,264.2
LCV_BS6_OBD2_PERIODIC,42827,12.90145,79.47254,265.51
LCV_BS6_OBD2_PERIODIC,42828,12.90137,79.47142,264.95
GPS_MESSAGE,13,12.90129,79.47025,265
LCV_BS6_OBD2_PERIODIC,42829,12.90129,79.47025,265.35
LCV_BS6_OBD2_PERIODIC,42830,12.90115,79.46905,263.14
LCV_BS6_OBD2_PERIODIC,42831,12.90102,79.46791,264.51
LCV_BS6_OBD2_PERIODIC,42832,12.90095,79.46676,266.51
LCV_BS6_OBD2_PERIODIC,42833,12.90092,79.46564,268.85
LCV_BS6_OBD2_PERIODIC,42834,12.90087,79.46459,265.17
LCV_BS6_OBD2_PERIODIC,42835,12.90081,79.46376,266.89
LCV_BS6_OBD2_PERIODIC,42836,12.90078,79.4631,264.58
LCV_BS6_OBD2_PERIODIC,42837,12.90071,79.4624,262.3
LCV_BS6_OBD2_PERIODIC,42838,12.90057,79.46193,253.33
GPS_MESSAGE,3,12.90052,79.46154,266
LCV_BS6_OBD2_PERIODIC,42839,12.90052,79.46154,266.7
LCV_BS6_OBD2_PERIODIC,42840,12.90048,79.46101,266.92
LCV_BS6_OBD2_PERIODIC,42841,12.90043,79.46033,263.11
LCV_BS6_OBD2_PERIODIC,42842,12.90037,79.4596,269.14
LCV_BS6_OBD2_PERIODIC,42843,12.90033,79.45887,268.38
LCV_BS6_OBD2_PERIODIC,42844,12.90027,79.45817,263.36
LCV_BS6_OBD2_PERIODIC,42845,12.90022,79.45745,266.67
LCV_BS6_OBD2_PERIODIC,42846,12.90015,79.45673,266.76
LCV_BS6_OBD2_PERIODIC,42847,12.90012,79.45591,265.41
LCV_BS6_OBD2_PERIODIC,42848,12.90006,79.45506,261.52
HEARTBEAT_MESSAGE,0,0,0,
GPS_MESSAGE,10,12.90001,79.4544,262
LCV_BS6_OBD2_PERIODIC,42849,12.90001,79.4544,262.52
LCV_BS6_OBD2_PERIODIC,42850,12.89995,79.45384,264.79
LCV_BS6_OBD2_PERIODIC,42851,12.89991,79.45325,266.32
LCV_BS6_OBD2_PERIODIC,42852,12.89991,79.45279,270.27
LCV_BS6_OBD2_PERIODIC,42853,12.8999,79.4524,264.39
LCV_BS6_OBD2_PERIODIC,42854,12.8999,79.45197,270.75
LCV_BS6_OBD2_PERIODIC,42855,12.89994,79.45145,272.98
LCV_BS6_OBD2_PERIODIC,42856,12.89997,79.45091,270.61
LCV_BS6_OBD2_PERIODIC,42857,12.89998,79.45034,270.55
LCV_BS6_OBD2_PERIODIC,42858,12.90003,79.44976,271.92
GPS_MESSAGE,0,12.90005,79.44911,272
LCV_BS6_OBD2_PERIODIC,42859,12.90005,79.44911,272.79
LCV_BS6_OBD2_PERIODIC,42860,12.90006,79.44843,271.92
LCV_BS6_OBD2_PERIODIC,42861,12.9001,79.44785,273.39
LCV_BS6_OBD2_PERIODIC,42862,12.90024,79.44733,283.39
LCV_BS6_OBD2_PERIODIC,42863,12.9003,79.44663,273.32
LCV_BS6_OBD2_PERIODIC,42864,12.90034,79.44576,271.76
LCV_BS6_OBD2_PERIODIC,42865,12.90037,79.44479,271.76
LCV_BS6_OBD2_PERIODIC,42866,12.90042,79.44381,273.8
LCV_BS6_OBD2_PERIODIC,42867,12.90045,79.44295,266
LCV_BS6_OBD2_PERIODIC,42868,12.90036,79.44232,264.75
GPS_MESSAGE,7,12.90038,79.44173,271
LCV_BS6_OBD2_PERIODIC,42869,12.90038,79.44173,271.95
LCV_BS6_OBD2_PERIODIC,42870,12.90041,79.44104,272.48
LCV_BS6_OBD2_PERIODIC,42871,12.90044,79.44038,272.32
LCV_BS6_OBD2_PERIODIC,42872,12.90049,79.43972,276.95
LCV_BS6_OBD2_PERIODIC,42873,12.90052,79.43898,273.67
LCV_BS6_OBD2_PERIODIC,42874,12.90058,79.43819,278.05
LCV_BS6_OBD2_PERIODIC,42875,12.90068,79.43733,277.35
LCV_BS6_OBD2_PERIODIC,42876,12.90085,79.4364,279.16
LCV_BS6_OBD2_PERIODIC,42877,12.901,79.4355,281.29
LCV_BS6_OBD2_PERIODIC,42878,12.90121,79.43474,291.83
GPS_MESSAGE,13,12.90142,79.43404,279
LCV_BS6_OBD2_PERIODIC,42879,12.90142,79.43404,279.85
LCV_BS6_OBD2_PERIODIC,42880,12.90154,79.43323,278.61
LCV_BS6_OBD2_PERIODIC,42881,12.9017,79.43229,279.11
LCV_BS6_OBD2_PERIODIC,42882,12.90185,79.43131,278.63
LCV_BS6_OBD2_PERIODIC,42883,12.90201,79.43028,278.22
LCV_BS6_OBD2_PERIODIC,42884,12.90217,79.42925,279.66
LCV_BS6_OBD2_PERIODIC,42885,12.90234,79.42823,280.17
LCV_BS6_OBD2_PERIODIC,42886,12.90253,79.42724,281.91
LCV_BS6_OBD2_PERIODIC,42887,12.90275,79.42627,282.95
LCV_BS6_OBD2_PERIODIC,42888,12.90296,79.42534,283.39
GPS_MESSAGE,3,12.90319,79.42447,284
LCV_BS6_OBD2_PERIODIC,42889,12.90319,79.42447,284.45
LCV_BS6_OBD2_PERIODIC,42890,12.90333,79.42368,278.2
LCV_BS6_OBD2_PERIODIC,42891,12.90351,79.42296,287.82
LCV_BS6_OBD2_PERIODIC,42892,12.90377,79.42218,288.23
LCV_BS6_OBD2_PERIODIC,42893,12.90399,79.42136,283.6
LCV_BS6_OBD2_PERIODIC,42894,12.9041,79.42052,273.92
LCV_BS6_OBD2_PERIODIC,42895,12.90417,79.41971,273.35
LCV_BS6_OBD2_PERIODIC,42896,12.90422,79.41896,280.17
LCV_BS6_OBD2_PERIODIC,42897,12.90437,79.41829,287
LCV_BS6_OBD2_PERIODIC,42898,12.90458,79.41765,288.27
GPS_MESSAGE,10,12.90481,79.41695,290
LCV_BS6_OBD2_PERIODIC,42899,12.90481,79.41695,290.76
LCV_BS6_OBD2_PERIODIC,42900,12.90509,79.41618,291.92
LCV_BS6_OBD2_PERIODIC,42901,12.90539,79.41541,292.92
LCV_BS6_OBD2_PERIODIC,42902,12.90572,79.41459,290.86
LCV_BS6_OBD2_PERIODIC,42903,12.90599,79.41398,298.79
LCV_BS6_OBD2_PERIODIC,42904,12.90633,79.41361,313.66
LCV_BS6_OBD2_PERIODIC,42905,12.90659,79.4132,291.77
LCV_BS6_OBD2_PERIODIC,42906,12.9068,79.41264,288.14
LCV_BS6_OBD2_PERIODIC,42907,12.907,79.41206,286.51
LCV_BS6_OBD2_PERIODIC,42908,12.90725,79.41145,290.73
GPS_MESSAGE,0,12.90753,79.41084,293
LCV_BS6_OBD2_PERIODIC,42909,12.90753,79.41084,293.07
LCV_BS6_OBD2_PERIODIC,42910,12.90778,79.41022,290.73
LCV_BS6_OBD2_PERIODIC,42911,12.90802,79.40953,290.2
LCV_BS6_OBD2_PERIODIC,42912,12.90815,79.40897,279.95
LCV_BS6_OBD2_PERIODIC,42913,12.90831,79.40834,288.6
LCV_BS6_OBD2_PERIODIC,42914,12.90847,79.40767,283.98
LCV_BS6_OBD2_PERIODIC,42915,12.90866,79.40694,285.57
LCV_BS6_OBD2_PERIODIC,42916,12.90886,79.40616,281.35
LCV_BS6_OBD2_PERIODIC,42917,12.90898,79.40555,279.97
LCV_BS6_OBD2_PERIODIC,42918,12.90927,79.4048,286.6
GPS_MESSAGE,7,12.9096,79.40402,293
LCV_BS6_OBD2_PERIODIC,42919,12.9096,79.40402,293.3
LCV_BS6_OBD2_PERIODIC,42920,12.90991,79.40333,293.17
LCV_BS6_OBD2_PERIODIC,42921,12.91016,79.40271,295.32
LCV_BS6_OBD2_PERIODIC,42922,12.9104,79.40211,293.14
LCV_BS6_OBD2_PERIODIC,42923,12.91054,79.40167,287.5
LCV_BS6_OBD2_PERIODIC,42924,12.91061,79.4015,294.7
LCV_VEHICLE_TOWED_END,154,12.91061,79.4015,
LCV_BS6_OBD2_PERIODIC,42925,12.91062,79.40151,294.7
LCV_BS6_OBD2_PERIODIC,42926,12.91061,79.4015,294.7
LCV_BS6_OBD2_PERIODIC,42927,12.91062,79.40151,294.7
LCV_BS6_OBD2_PERIODIC,42928,12.91061,79.40151,172.6
GPS_MESSAGE,13,12.9106,79.40151,131
LCV_BS6_OBD2_PERIODIC,42929,12.9106,79.40151,131
LCV_BS6_OBD2_PERIODIC,42930,12.91063,79.40144,286.16
LCV_BS6_OBD2_PERIODIC,42931,12.91064,79.40139,289.41
LCV_BS6_OBD2_PERIODIC,42932,12.91064,79.40134,290.51
LCV_BS6_OBD2_PERIODIC,42933,12.91064,79.4013,284.48
LCV_BS6_OBD2_PERIODIC,42934,12.91063,79.40129,165.61
LCV_BS6_OBD2_PERIODIC,42935,12.91065,79.40125,305.1
LCV_BS6_OBD2_PERIODIC,42936,12.91069,79.4012,323.51
LCV_BS6_OBD2_PERIODIC,42937,12.91069,79.40122,137.89
LCV_BS6_OBD2_PERIODIC,42938,12.91071,79.40117,299.07
GPS_MESSAGE,3,12.91071,79.40112,151
LCV_BS6_OBD2_PERIODIC,42939,12.91071,79.40112,151.77
LCV_BS6_OBD2_PERIODIC,42940,12.91072,79.40104,257.26
LCV_BS6_OBD2_PERIODIC,42941,12.9107,79.40105,326.16
LCV_BS6_OBD2_PERIODIC,42942,12.91068,79.40107,49.22
LCV_BS6_OBD2_PERIODIC,42943,12.91067,79.401,302.42
LCV_BS6_OBD2_PERIODIC,42944,12.91096,79.40065,301.76
LCV_BS6_OBD2_PERIODIC,42945,12.91126,79.40013,296.35
LCV_BS6_OBD2_PERIODIC,42946,12.91165,79.39951,300.23
LCV_BS6_OBD2_PERIODIC,42947,12.91206,79.3988,300.07
LCV_VEHICLE_TOWED_START,155,12.9124,79.39818,
LCV_BS6_OBD2_PERIODIC,42948,12.91247,79.39805,299.48
GPS_MESSAGE,9,12.91293,79.39724,299
LCV_BS6_OBD2_PERIODIC,42949,12.91293,79.39724,299.13
LCV_BS6_OBD2_PERIODIC,42950,12.91339,79.3964,298.07
LCV_BS6_OBD2_PERIODIC,42951,12.91383,79.39557,298.7
LCV_BS6_OBD2_PERIODIC,42952,12.91427,79.39476,298.57
LCV_BS6_OBD2_PERIODIC,42953,12.91465,79.39404,297.38
LCV_BS6_OBD2_PERIODIC,42954,12.91506,79.39329,299.69
LCV_BS6_OBD2_PERIODIC,42955,12.91545,79.39255,297.63
LCV_BS6_OBD2_PERIODIC,42956,12.91584,79.39182,298.2
LCV_BS6_OBD2_PERIODIC,42957,12.91626,79.391,296.17
LCV_BS6_OBD2_PERIODIC,42958,12.91663,79.39014,290.48
GPS_MESSAGE,15,12.9169,79.38927,285
LCV_BS6_OBD2_PERIODIC,42959,12.9169,79.38927,285.89
LCV_BS6_OBD2_PERIODIC,42960,12.91698,79.38856,266.1
LCV_BS6_OBD2_PERIODIC,42961,12.91694,79.38802,262.76
LCV_BS6_OBD2_PERIODIC,42962,12.91692,79.38737,262.89
LCV_BS6_OBD2_PERIODIC,42963,12.91683,79.38674,258.64
LCV_BS6_OBD2_PERIODIC,42964,12.91671,79.38623,251.02
LCV_BS6_OBD2_PERIODIC,42965,12.91646,79.38571,246.46
LCV_BS6_OBD2_PERIODIC,42966,12.91629,79.38509,252.8
LCV_BS6_OBD2_PERIODIC,42967,12.91598,79.38449,241.27
LCV_BS6_OBD2_PERIODIC,42968,12.91561,79.38375,245.22
GPS_MESSAGE,5,12.91523,79.383,242
LCV_BS6_OBD2_PERIODIC,42969,12.91523,79.383,242.25
LCV_BS6_OBD2_PERIODIC,42970,12.91483,79.38217,243.14
LCV_BS6_OBD2_PERIODIC,42971,12.91441,79.38127,245.08
LCV_BS6_OBD2_PERIODIC,42972,12.91401,79.38026,251.63
LCV_BS6_OBD2_PERIODIC,42973,12.91367,79.37917,254.58
LCV_BS6_OBD2_PERIODIC,42974,12.91335,79.37803,254.83
LCV_BS6_OBD2_PERIODIC,42975,12.91304,79.37687,256.63
LCV_BS6_OBD2_PERIODIC,42976,12.91279,79.37583,255.02
LCV_BS6_OBD2_PERIODIC,42977,12.91253,79.37486,252.38
LCV_BS6_OBD2_PERIODIC,42978,12.91227,79.37384,253.86
GPS_MESSAGE,12,12.91203,79.37285,253
LCV_BS6_OBD2_PERIODIC,42979,12.91203,79.37285,253.47
LCV_BS6_OBD2_PERIODIC,42980,12.91181,79.37193,258.01
LCV_BS6_OBD2_PERIODIC,42981,12.91173,79.37097,272.08
LCV_BS6_OBD2_PERIODIC,42982,12.91186,79.37003,278
LCV_BS6_OBD2_PERIODIC,42983,12.91202,79.36923,283.16
LCV_BS6_OBD2_PERIODIC,42984,12.91218,79.36835,283.25
LCV_BS6_OBD2_PERIODIC,42985,12.91235,79.3675,284.05
LCV_BS6_OBD2_PERIODIC,42986,12.91252,79.36657,282.45
LCV_BS6_OBD2_PERIODIC,42987,12.91268,79.36552,278.57
LCV_BS6_OBD2_PERIODIC,42988,12.91284,79.36437,274.36
GPS_MESSAGE,2,12.91301,79.36318,276
LCV_BS6_OBD2_PERIODIC,42989,12.91301,79.36318,276.14
LCV_BS6_OBD2_PERIODIC,42990,12.91317,79.36206,278.35
LCV_BS6_OBD2_PERIODIC,42991,12.91338,79.36088,279.98
LCV_BS6_OBD2_PERIODIC,42992,12.91361,79.35965,277.48
LCV_BS6_OBD2_PERIODIC,42993,12.91379,79.35847,276.88
